uuid,gender,tenure,phone_services,internet_services,contract_duration,payment_method,number_customer_service_calls,phone_min,internet_min,phone_monthly_charges,internet_monthly_charges,avg_monthly_bill,churn,trigger_price,trigger_quality,trigger_external,treatment,churn_after_treatment
955a1dc8-febf-11ec-ac44-0242ac1c0002,Male,40,1,0,long-term,automatic transfer,0,119.36158963660947,0.0,20.294052752434407,0.0,20.439774759260388,0,0,0,0,,0
954e4cf0-febf-11ec-ac44-0242ac1c0002,Female,30,1,0,long-term,automatic transfer,2,109.03163569801973,0.0,18.53555697431084,0.0,18.79098109020396,0,0,0,0,,0
95587914-febf-11ec-ac44-0242ac1c0002,Male,67,1,0,long-term,automatic transfer,0,154.94754186490988,0.0,26.34023950465568,0.0,23.78487307301838,0,0,0,0,upgrade_package,0
954b5dba-febf-11ec-ac44-0242ac1c0002,Female,28,1,1,short-term,automatic transfer,2,91.78435106036557,10295.885554056256,15.60107454810368,75.18321362652628,91.37982553225596,0,0,0,0,,0
954bb9b8-febf-11ec-ac44-0242ac1c0002,Female,13,1,1,short-term,automatic transfer,4,123.37943168015501,1127.2116681032107,20.974881377071142,31.85055110922606,49.353432186664946,1,0,0,1,upgrade_package,1
9550f6a8-febf-11ec-ac44-0242ac1c0002,Male,70,1,1,long-term,automatic transfer,2,159.66183892044296,10979.911335030656,27.14248507461794,86.99698488121251,114.54193552866886,0,0,0,0,,0
9558b406-febf-11ec-ac44-0242ac1c0002,Male,23,1,0,long-term,mail,1,131.26718858727156,0.0,22.31564003586826,0.0,19.351824066040912,0,0,0,0,,0
95502ffc-febf-11ec-ac44-0242ac1c0002,Female,5,1,1,short-term,email,2,93.68207148333912,5340.983263953136,15.925667343646554,69.37993002424712,57.68134285107578,1,0,0,1,discount,1
954e6d48-febf-11ec-ac44-0242ac1c0002,Female,47,1,1,long-term,email,1,114.58101287820483,10606.820401482462,19.48085627034274,63.76846804168845,83.48348128929665,0,0,0,0,,0
9550c89a-febf-11ec-ac44-0242ac1c0002,Female,70,1,1,long-term,mail,0,126.3098632054679,8523.841827948389,21.47429501174287,63.34422539359794,83.4976739008099,0,0,0,0,,0
95505cca-febf-11ec-ac44-0242ac1c0002,Female,46,1,1,long-term,automatic transfer,1,130.65501940577693,5187.41882102993,22.211669479996477,34.78666969863911,57.12712753193512,0,0,0,0,,0
954d61f0-febf-11ec-ac44-0242ac1c0002,Male,71,1,1,long-term,automatic transfer,3,109.0859428235868,11129.905701056576,18.544745193656823,95.10859860148955,110.86560539850704,0,0,0,0,,0
9550b166-febf-11ec-ac44-0242ac1c0002,Female,11,1,0,long-term,mail,1,122.71263929257411,0.0,20.85951524195445,0.0,19.947772562228163,0,0,0,0,,0
95502e9e-febf-11ec-ac44-0242ac1c0002,Male,5,1,1,short-term,mail,0,95.98346840129437,6695.634719811923,16.318536370760842,77.18856120702583,78.70924975040037,1,0,0,1,,1
9552e7c4-febf-11ec-ac44-0242ac1c0002,Male,3,0,1,short-term,mail,0,0.0,4768.943917156213,0.0,34.02083176102955,34.3813,0,0,0,0,,0
95504a3c-febf-11ec-ac44-0242ac1c0002,Female,46,1,1,short-term,mail,2,143.3364592029317,10026.98409744923,24.367568701793743,85.73427243924766,103.38362450014921,0,0,0,0,,0
9556563e-febf-11ec-ac44-0242ac1c0002,Male,68,1,0,long-term,automatic transfer,2,112.7073620383537,0.0,19.161349005361302,0.0,26.049179361372264,0,0,0,0,,0
95476732-febf-11ec-ac44-0242ac1c0002,Female,1,1,1,short-term,automatic transfer,2,124.096859685715,4811.821994783734,21.099279861110325,28.927254632105566,28.325,0,0,0,0,,0
95508056-febf-11ec-ac44-0242ac1c0002,Female,11,0,1,short-term,email,3,0.0,3672.754332978206,0.0,11.155770969070375,29.80226820122547,0,0,0,0,,0
9556adbe-febf-11ec-ac44-0242ac1c0002,Male,55,1,1,short-term,automatic transfer,4,110.86316429088997,12025.522626439972,18.84610174724072,86.64800361880089,106.12742417655167,0,0,0,0,,0
9551a3d2-febf-11ec-ac44-0242ac1c0002,Male,15,1,1,short-term,automatic transfer,3,114.55879685444651,9571.776780473247,19.474290405315916,72.24381478417425,84.539652,0,0,0,0,,0
95569fc2-febf-11ec-ac44-0242ac1c0002,Female,55,0,1,short-term,email,1,0.0,3904.759252038072,0.0,26.642234948047168,47.48990258233885,0,0,0,0,,0
955208cc-febf-11ec-ac44-0242ac1c0002,Male,60,1,1,long-term,automatic transfer,0,112.2671340186669,12184.239140018288,19.08641557729787,91.41626068824235,107.8005773919964,0,0,0,0,,0
954c58c8-febf-11ec-ac44-0242ac1c0002,Female,49,1,1,short-term,automatic transfer,1,128.88094178145408,7549.626135448715,21.911918691930893,59.50087398099826,76.01764568258989,0,0,0,0,,0
9555c106-febf-11ec-ac44-0242ac1c0002,Male,65,1,0,long-term,automatic transfer,1,134.50683391638592,0.0,22.864169437152214,0.0,26.314309564923345,0,0,0,0,,0
95545e24-febf-11ec-ac44-0242ac1c0002,Female,7,1,1,short-term,email,3,112.77691573066288,6989.745251636672,19.172486241082147,68.0817707202049,77.34169,1,0,0,1,,1
955a49b0-febf-11ec-ac44-0242ac1c0002,Male,59,1,0,long-term,automatic transfer,1,118.82300113737205,0.0,20.198573624287185,0.0,23.18603899145008,0,0,0,0,,0
955a2e6c-febf-11ec-ac44-0242ac1c0002,Female,59,1,1,long-term,mail,0,150.07186242579297,6957.966379216716,25.508520613743556,47.5642253688636,68.29212739189958,0,0,0,0,,0
9556213c-febf-11ec-ac44-0242ac1c0002,Male,68,1,1,long-term,automatic transfer,2,129.9925612352073,4618.433665002256,22.10059723757018,35.71729465883039,66.11702517832086,0,0,0,0,,0
954b80c4-febf-11ec-ac44-0242ac1c0002,Female,62,1,1,long-term,mail,1,142.94777728588434,2637.8808639862955,24.306143171884035,24.007634608497348,51.05223087745412,0,0,0,0,,0
954d0732-febf-11ec-ac44-0242ac1c0002,Female,52,0,1,long-term,automatic transfer,0,0.0,2964.9722378300785,0.0,21.240766938023608,43.16492517814962,0,0,0,0,,0
955b3974-febf-11ec-ac44-0242ac1c0002,Female,51,1,0,long-term,automatic transfer,2,104.43256601810003,0.0,17.753401444621765,0.0,20.369230877973717,0,0,0,0,,0
95569dc4-febf-11ec-ac44-0242ac1c0002,Female,55,1,1,short-term,email,0,121.39551106018978,4100.462374512076,20.61886550780661,29.52715828498476,49.95781045775495,0,0,0,0,,0
9556f490-febf-11ec-ac44-0242ac1c0002,Female,37,1,1,long-term,automatic transfer,1,132.49301279748548,8022.846852944603,22.546285937044864,64.6428781778598,81.0075801371726,0,0,0,0,,0
95543ffc-febf-11ec-ac44-0242ac1c0002,Male,7,1,1,short-term,mail,0,121.44015006186251,5115.654626042381,20.64473963765262,43.91856347165094,54.85988,0,0,0,0,,0
95569d1a-febf-11ec-ac44-0242ac1c0002,Male,32,1,0,long-term,automatic transfer,0,120.29171973446715,0.0,20.450997046674644,0.0,20.675499779923573,0,0,0,0,,0
954ea4c0-febf-11ec-ac44-0242ac1c0002,Female,72,1,1,long-term,automatic transfer,0,123.37943168015501,6435.882096974139,20.974881377071142,62.66365852241338,82.23485562685322,0,0,0,0,,0
95530f1a-febf-11ec-ac44-0242ac1c0002,Male,3,1,1,short-term,mail,3,118.93118913940548,2853.986410416263,20.21858822264348,41.00246728518907,48.2619,1,1,1,0,discount,1
954dfb10-febf-11ec-ac44-0242ac1c0002,Male,12,1,1,short-term,automatic transfer,3,117.33704048665854,9210.813070295691,19.947157613960883,90.03774689254234,88.9076890189261,1,0,1,0,,1
955098de-febf-11ec-ac44-0242ac1c0002,Male,11,1,1,short-term,email,1,123.19035462891168,5173.019813889281,20.941361654651782,56.33060035345649,75.41626889700433,1,0,1,0,,1
9550adb0-febf-11ec-ac44-0242ac1c0002,Female,11,1,1,long-term,mail,2,118.42298442198084,4511.216367666615,20.13114794665349,37.10433622634176,53.451782918707345,0,0,0,0,,0
954d8388-febf-11ec-ac44-0242ac1c0002,Male,71,1,1,long-term,email,2,124.32286964491543,12624.95551739914,21.133186156093025,88.71043881381159,104.65729044874928,0,0,0,0,,0
955156ac-febf-11ec-ac44-0242ac1c0002,Male,63,1,0,long-term,mail,1,110.79979074586105,0.0,18.821942542211808,0.0,22.57882248,0,0,0,0,,0
955aacd4-febf-11ec-ac44-0242ac1c0002,Male,44,1,0,long-term,email,2,133.59189736922974,0.0,22.707022081236868,0.0,24.197072048988947,0,0,0,0,,0
954c4c16-febf-11ec-ac44-0242ac1c0002,Male,58,1,0,long-term,automatic transfer,0,119.39451201604753,0.0,20.297023175438596,0.0,19.92091623759252,0,0,0,0,,0
9551f4f4-febf-11ec-ac44-0242ac1c0002,Male,60,1,1,long-term,email,2,125.3184712466082,6229.596807059524,21.303516342372163,49.17525441645179,66.35788718307774,0,0,0,0,discount,0
95545636-febf-11ec-ac44-0242ac1c0002,Male,7,1,1,short-term,email,1,128.3061259962018,8157.898051715059,21.813697338590835,49.88565762747245,68.66809,0,0,0,0,,0
954f0e42-febf-11ec-ac44-0242ac1c0002,Male,72,1,1,long-term,email,0,123.37943168015501,12073.634854093327,20.974881377071142,87.47044582754998,107.54945260740641,0,0,0,0,,0
95541d2e-febf-11ec-ac44-0242ac1c0002,Female,56,1,1,long-term,email,0,132.17340592901581,10762.521834870386,22.468024574423687,69.43826038578105,90.68601139414514,0,0,0,0,upgrade_package,0
9553baaa-febf-11ec-ac44-0242ac1c0002,Male,50,1,1,long-term,email,3,127.78968923316673,12692.259750272011,21.724850647956423,89.61861881062357,109.86726811134456,0,0,0,0,,0
95514842-febf-11ec-ac44-0242ac1c0002,Male,63,1,1,long-term,automatic transfer,3,142.7001670027075,8068.5492085358455,24.258972365885477,61.52755333998557,92.32444165,0,0,0,0,,0
954928b0-febf-11ec-ac44-0242ac1c0002,Female,1,1,0,short-term,mail,2,105.83170022228303,0.0,17.993752315342675,0.0,9.434,0,0,0,0,,0
9554e614-febf-11ec-ac44-0242ac1c0002,Female,35,1,0,long-term,automatic transfer,1,112.96655091796683,0.0,19.200600829286195,0.0,25.391769085240238,0,0,0,0,,0
9555b166-febf-11ec-ac44-0242ac1c0002,Male,65,1,1,long-term,email,1,154.15358664444972,12960.646741290158,26.20415149230993,84.73957315648728,110.14255546310926,0,0,0,0,,0
954e5466-febf-11ec-ac44-0242ac1c0002,Female,47,1,1,short-term,email,0,127.95089683434351,11117.83007496522,21.70288374323269,80.90769706151686,101.31542167773915,0,0,0,0,,0
954c3a3c-febf-11ec-ac44-0242ac1c0002,Female,58,1,1,long-term,automatic transfer,0,145.2675550442045,8658.227149094906,24.706433728491987,66.17426719932998,86.07277028899017,0,0,0,0,,0
954b2462-febf-11ec-ac44-0242ac1c0002,Female,10,1,1,short-term,email,2,123.37943168015501,7649.791280938609,20.974881377071142,71.00145630367119,85.06979053648152,1,1,0,0,upgrade_package,0
95589854-febf-11ec-ac44-0242ac1c0002,Male,23,1,1,short-term,email,2,117.13261498154058,8081.233005070252,19.91362663818479,58.64838252772802,78.25185819846723,0,0,0,0,,0
95507c0a-febf-11ec-ac44-0242ac1c0002,Female,11,1,1,short-term,email,2,140.4423288022175,2346.755229379877,23.874247037256193,29.818627324020877,47.753830544389366,0,0,0,0,,0
954bb404-febf-11ec-ac44-0242ac1c0002,Female,13,0,1,short-term,automatic transfer,3,0.0,1899.6181882456758,0.0,10.241704067700141,31.20552044571277,0,0,0,0,,0
955808ee-febf-11ec-ac44-0242ac1c0002,Male,4,1,0,short-term,automatic transfer,4,123.73399599555246,0.0,21.035950158961363,0.0,14.749828879794526,0,0,0,0,,0
95517b3c-febf-11ec-ac44-0242ac1c0002,Male,43,0,1,long-term,automatic transfer,2,0.0,2226.2462795047422,0.0,17.342113826347074,54.66484467506491,0,0,0,0,,0
95500932-febf-11ec-ac44-0242ac1c0002,Female,5,1,1,short-term,email,4,110.8641302294873,6192.006961859145,18.847482394093383,52.50011044900918,57.27900593974424,0,0,0,0,,0
954d238e-febf-11ec-ac44-0242ac1c0002,Female,52,1,0,long-term,mail,2,133.40401365563537,0.0,22.67679320683538,0.0,18.219068935099255,0,0,0,0,,0
95512236-febf-11ec-ac44-0242ac1c0002,Female,63,0,1,long-term,mail,1,0.0,7576.012750419133,0.0,59.28277981463777,78.02986097,0,0,0,0,,0
9554ce04-febf-11ec-ac44-0242ac1c0002,Male,35,1,1,short-term,email,1,123.37943168015501,9168.389502377366,20.974881377071142,77.97141362165293,99.28733744843323,1,0,0,1,,1
9549c130-febf-11ec-ac44-0242ac1c0002,Male,2,1,1,short-term,email,1,121.69334022292554,3540.487784161637,20.692889498899245,40.34887655157312,36.09602450012899,0,0,0,0,,0
9548d0f4-febf-11ec-ac44-0242ac1c0002,Male,1,1,1,short-term,email,0,115.80544803537894,6556.362222000042,19.688798325329536,54.846446841286905,37.601,1,0,1,0,,1
954eca68-febf-11ec-ac44-0242ac1c0002,Female,72,0,1,long-term,automatic transfer,0,0.0,7272.606568242414,0.0,63.27627490228167,74.87768591875891,0,0,0,0,,0
954e58bc-febf-11ec-ac44-0242ac1c0002,Female,47,1,1,short-term,automatic transfer,0,123.37943168015501,7491.633128620179,20.974881377071142,83.02634363423213,100.7398324349604,1,0,0,1,,1
95476908-febf-11ec-ac44-0242ac1c0002,Female,1,1,1,short-term,email,1,115.21673675700538,3922.146115626936,19.58973004932595,32.727684178465836,24.778,0,0,0,0,,0
955099c4-febf-11ec-ac44-0242ac1c0002,Female,11,1,1,short-term,email,0,129.53802433822588,4710.886041294338,22.02074966098372,58.53711429762047,72.4572276364527,1,1,0,0,discount,1
9557e508-febf-11ec-ac44-0242ac1c0002,Female,4,1,1,short-term,automatic transfer,2,120.04063505663947,7653.523210671733,20.407295845878277,76.65989704389177,80.34360606342776,1,0,0,1,discount,1
9557af16-febf-11ec-ac44-0242ac1c0002,Male,4,1,1,short-term,email,2,124.51493436793677,3110.678993595744,21.16832514248712,36.146664576961626,38.994940196535,0,0,0,0,,0
954d5cd2-febf-11ec-ac44-0242ac1c0002,Male,71,1,1,long-term,automatic transfer,1,159.10403441667546,7330.254080767581,27.04817891278275,43.02215717235977,70.37486159374215,0,0,0,0,,0
955440ec-febf-11ec-ac44-0242ac1c0002,Male,7,1,1,short-term,mail,2,130.6705990769325,5316.70299165163,22.214169310195956,36.70358651604162,54.24968,0,0,0,0,,0
95548b6a-febf-11ec-ac44-0242ac1c0002,Female,42,1,1,short-term,automatic transfer,1,116.62355412890153,3764.220691788018,19.827003091699442,26.142089089699983,46.82434985863948,0,0,0,0,,0
95554ac8-febf-11ec-ac44-0242ac1c0002,Male,29,1,1,short-term,email,2,120.40582932042878,6193.452487830087,20.466505670425168,61.39532110639316,81.0796183685836,0,0,0,0,,0
955b8adc-febf-11ec-ac44-0242ac1c0002,Male,39,0,1,long-term,automatic transfer,3,0.0,3027.6568233471066,0.0,25.627723947756735,53.64761808847047,0,0,0,0,,0
9549827e-febf-11ec-ac44-0242ac1c0002,Female,34,1,1,short-term,mail,0,139.29154619964834,5631.954909289748,23.64974186531821,39.65710350629142,60.924562446831,0,0,0,0,,0
955872ac-febf-11ec-ac44-0242ac1c0002,Female,67,1,1,long-term,automatic transfer,4,123.37943168015501,7629.661404115652,20.974881377071142,76.7235384965436,96.07135663688688,1,0,1,0,free_device,1
9549443a-febf-11ec-ac44-0242ac1c0002,Female,1,1,0,short-term,mail,1,121.53962398503735,0.0,20.664124276339695,0.0,9.434,0,0,0,0,,0
95552f16-febf-11ec-ac44-0242ac1c0002,Female,48,1,0,long-term,automatic transfer,2,141.0595051827281,0.0,23.980135607287206,0.0,24.7600559721354,0,0,0,0,,0
95514360-febf-11ec-ac44-0242ac1c0002,Female,63,1,1,long-term,automatic transfer,3,118.266847428031,9837.641533430386,20.106007633404225,78.7704957561093,89.5462885,0,0,0,0,,0
9555ab3a-febf-11ec-ac44-0242ac1c0002,Female,65,1,1,long-term,automatic transfer,3,135.39331878873276,10391.788829496923,23.016664525442017,87.38633027728206,107.56300166997418,0,0,0,0,,0
9559a186-febf-11ec-ac44-0242ac1c0002,Female,20,0,1,short-term,email,0,0.0,2789.238194866488,0.0,22.63228389432415,38.5660930339815,0,0,0,0,,0
954ddb12-febf-11ec-ac44-0242ac1c0002,Male,12,0,1,short-term,email,1,0.0,5256.659451233855,0.0,32.458882280937644,60.690549122522356,0,0,0,0,,0
955941be-febf-11ec-ac44-0242ac1c0002,Female,61,1,1,long-term,automatic transfer,1,131.13460420090325,8213.266377871952,22.190389114397206,64.58278793078077,88.20438583399206,0,0,0,0,,0
954973ba-febf-11ec-ac44-0242ac1c0002,Male,1,1,0,short-term,email,2,123.93625214573717,0.0,21.072079892917284,0.0,9.87,1,1,0,0,discount,0
95546356-febf-11ec-ac44-0242ac1c0002,Male,7,1,1,short-term,mail,1,113.95163306308771,5969.530716098551,19.372049717813017,69.08176158247309,83.21534,1,0,0,1,free_device,1
954e6898-febf-11ec-ac44-0242ac1c0002,Female,47,0,1,long-term,email,0,0.0,4125.015542540821,0.0,35.627036719117626,49.092625541200746,0,0,0,0,,0
954bfa22-febf-11ec-ac44-0242ac1c0002,Female,16,1,1,short-term,automatic transfer,0,118.11168875557338,10552.759246181457,20.081497268147032,74.48911591311743,92.46886425959734,0,0,0,0,,0
95482e60-febf-11ec-ac44-0242ac1c0002,Female,1,0,1,short-term,email,2,0.0,2593.2448209131867,0.0,22.51384908624306,21.268,1,0,1,0,,1
95536c44-febf-11ec-ac44-0242ac1c0002,Male,3,1,0,long-term,mail,1,115.75965385763426,0.0,19.672627470104693,0.0,25.2132,0,0,0,0,,0
95587b62-febf-11ec-ac44-0242ac1c0002,Male,67,1,0,long-term,mail,2,158.7033372784228,0.0,26.980195298104714,0.0,18.04899537919328,0,0,0,0,,0
95477a9c-febf-11ec-ac44-0242ac1c0002,Female,1,1,1,short-term,mail,1,111.962637647659,3048.4546774552555,19.036014171189418,14.689868363861057,15.452,0,0,0,0,,0
9556af58-febf-11ec-ac44-0242ac1c0002,Female,55,1,1,short-term,automatic transfer,1,119.12048199650536,10297.170983842992,20.251862265143167,79.09197272441997,107.26603764236764,0,0,0,0,,0
95536906-febf-11ec-ac44-0242ac1c0002,Female,3,1,0,short-term,email,3,119.90833518649191,0.0,20.3845048031706,0.0,15.272,1,0,0,1,,1
95523dc4-febf-11ec-ac44-0242ac1c0002,Female,18,1,1,short-term,automatic transfer,1,108.09202576987107,9137.698282978716,18.376147187904444,66.11887405375596,79.55840417416866,0,0,0,0,,0
954c63cc-febf-11ec-ac44-0242ac1c0002,Female,49,0,1,long-term,automatic transfer,3,0.0,6946.485913878482,0.0,49.311534711327255,69.2694584442015,0,0,0,0,,0
95486380-febf-11ec-ac44-0242ac1c0002,Male,1,1,1,short-term,mail,2,119.72469782198532,1663.5082985208949,20.356056847386988,23.109031965823846,21.669,1,0,0,1,,1
95517402-febf-11ec-ac44-0242ac1c0002,Female,43,1,1,long-term,mail,0,128.10054756344962,3296.2189603700035,21.777335442130187,25.173140260989584,44.6561779520933,0,0,0,0,,0
954eb154-febf-11ec-ac44-0242ac1c0002,Male,72,1,1,long-term,automatic transfer,0,123.37943168015501,6634.942397932199,20.974881377071142,55.28689136219755,82.84710763094739,0,0,0,0,,0
955b268c-febf-11ec-ac44-0242ac1c0002,Female,51,1,1,long-term,automatic transfer,2,130.2383250337795,9491.392553086742,22.141996978168283,73.13686549741708,94.86695670171504,0,0,0,0,,0
9551d5aa-febf-11ec-ac44-0242ac1c0002,Female,15,1,1,long-term,mail,3,132.93093258998675,4318.4512897896175,22.597258509013756,22.733267256108302,43.831526,0,0,0,0,,0
954fe272-febf-11ec-ac44-0242ac1c0002,Male,27,1,0,long-term,automatic transfer,2,105.94409403078843,0.0,18.01160331926478,0.0,17.678633518429507,0,0,0,0,,0
955ae2a8-febf-11ec-ac44-0242ac1c0002,Male,54,1,1,short-term,email,0,113.08827022918418,8406.910893549673,19.22463542306752,61.858841619745064,78.97521710636477,0,0,0,0,,0
9553d558-febf-11ec-ac44-0242ac1c0002,Male,64,0,1,long-term,automatic transfer,0,0.0,4828.744189189595,0.0,47.842735659534405,56.77255721632895,0,0,0,0,,0
954ee2d2-febf-11ec-ac44-0242ac1c0002,Male,72,1,1,long-term,automatic transfer,0,123.37943168015501,9480.111203715185,20.974881377071142,82.94928678302738,105.77225208975169,0,0,0,0,,0
95508d26-febf-11ec-ac44-0242ac1c0002,Female,11,1,1,short-term,email,0,117.20695688205916,8640.050482880219,19.923329380230285,72.65095779330112,75.61123633806271,0,0,0,0,,0
95535434-febf-11ec-ac44-0242ac1c0002,Male,3,1,0,short-term,automatic transfer,0,113.71369762802371,0.0,19.331765153481705,0.0,16.8648,0,0,0,0,,0
95573bbc-febf-11ec-ac44-0242ac1c0002,Male,41,0,1,long-term,email,1,0.0,5046.269303405187,0.0,40.137328753032534,60.17527875266466,0,0,0,0,,0
955301b4-febf-11ec-ac44-0242ac1c0002,Female,3,0,1,short-term,email,3,0.0,685.3327477216135,0.0,22.84504539924619,28.4336,1,1,0,0,discount,0
9559844e-febf-11ec-ac44-0242ac1c0002,Female,14,1,1,short-term,email,1,123.37943168015501,5461.723910115448,20.974881377071142,55.81833777402847,71.07625578711531,1,0,1,0,,1
954942d2-febf-11ec-ac44-0242ac1c0002,Male,1,1,0,short-term,email,0,104.30096221088851,0.0,17.733320325255715,0.0,9.488,0,0,0,0,,0
954cbf8e-febf-11ec-ac44-0242ac1c0002,Male,69,1,1,long-term,automatic transfer,0,138.69830335369113,7883.970918970828,23.58081611561511,58.56575294967498,83.47841764307967,0,0,0,0,,0
9559ec72-febf-11ec-ac44-0242ac1c0002,Female,53,1,1,long-term,automatic transfer,0,114.29149719361789,7523.791025380839,19.46005073104442,86.35567718664241,105.8155933175769,1,1,0,0,free_device,1
95502430-febf-11ec-ac44-0242ac1c0002,Female,5,1,1,short-term,automatic transfer,2,161.11378720481625,5564.656973843274,27.39126738584733,51.73359678737278,60.30587885437476,1,0,0,1,,1
9550ef8c-febf-11ec-ac44-0242ac1c0002,Female,70,1,1,long-term,email,2,149.2088606751149,10681.569937120512,25.3641827524757,80.22721275223185,94.59455611680187,0,0,0,0,,0
954ee00c-febf-11ec-ac44-0242ac1c0002,Male,72,1,1,long-term,automatic transfer,0,123.37943168015501,13704.861357474458,20.974881377071142,92.27198349141459,112.08628922039577,0,0,0,0,,0
954c70ba-febf-11ec-ac44-0242ac1c0002,Female,49,1,1,long-term,mail,7,123.37943168015501,7792.572744613954,20.974881377071142,81.69355166169754,100.49515073800727,1,1,0,0,upgrade_package,1
955ae488-febf-11ec-ac44-0242ac1c0002,Male,54,1,1,short-term,mail,2,126.62336582683005,10965.811713731697,21.52401889864936,74.64522245497203,94.20809619303378,0,0,0,0,,0
954e9a8e-febf-11ec-ac44-0242ac1c0002,Female,72,0,1,long-term,automatic transfer,0,0.0,10050.792548394887,0.0,57.41853362329917,78.00763961292506,0,0,0,0,,0
95501940-febf-11ec-ac44-0242ac1c0002,Male,5,1,1,short-term,email,2,110.83048928228628,7320.8561437065655,18.84033588046064,76.5663555779145,70.39871977189317,1,0,0,1,discount,1
95515bde-febf-11ec-ac44-0242ac1c0002,Female,43,0,1,short-term,automatic transfer,3,0.0,3629.8512838186393,0.0,29.383028695388866,48.84350076538527,1,0,1,0,upgrade_package,1
9559f686-febf-11ec-ac44-0242ac1c0002,Female,53,1,0,long-term,automatic transfer,2,120.91248980790984,0.0,20.55430784625675,0.0,19.108983660332445,0,0,0,0,,0
954c1d40-febf-11ec-ac44-0242ac1c0002,Female,16,1,1,long-term,automatic transfer,1,118.08140522507269,7709.291422612863,20.076740151289997,59.42325984871,74.36470588235295,0,0,0,0,,0
954f042e-febf-11ec-ac44-0242ac1c0002,Female,72,1,1,long-term,automatic transfer,0,123.37943168015501,11152.935401320414,20.974881377071142,91.48805081333056,110.33721868541029,0,0,0,0,,0
954c6d9a-febf-11ec-ac44-0242ac1c0002,Female,49,1,1,long-term,email,3,112.58763268947013,9937.186260339999,19.149031692935814,75.31060405599102,91.5380868859719,0,0,0,0,,0
954f4ef2-febf-11ec-ac44-0242ac1c0002,Female,72,1,1,long-term,automatic transfer,0,123.37943168015501,11109.548514732593,20.974881377071142,87.59319566585876,107.28603082462394,0,0,0,0,,0
95547904-febf-11ec-ac44-0242ac1c0002,Male,7,1,0,short-term,mail,0,125.46771718470296,0.0,21.33031001559926,0.0,21.24234,0,0,0,0,,0
95584958-febf-11ec-ac44-0242ac1c0002,Female,67,1,1,long-term,mail,1,119.51892132189876,2789.704603826305,20.32046521244331,35.43367768730616,58.74659291485752,0,0,0,0,,0
954cc77c-febf-11ec-ac44-0242ac1c0002,Female,69,1,1,long-term,automatic transfer,3,112.45319089959207,10072.958640982766,19.1202011405451,71.23856404505744,90.93750353805801,0,0,0,0,,0
954b3b8c-febf-11ec-ac44-0242ac1c0002,Female,10,1,0,short-term,automatic transfer,0,137.77956007063165,0.0,23.423820136593868,0.0,20.46100034028838,0,0,0,0,,0
955a660c-febf-11ec-ac44-0242ac1c0002,Male,24,1,1,short-term,email,2,114.83775224572605,7900.78729945537,19.52298737450874,52.67746068258663,72.9438729812386,0,0,0,0,,0
9551de88-febf-11ec-ac44-0242ac1c0002,Female,15,1,0,long-term,automatic transfer,2,133.00084214740008,0.0,22.607459924434703,0.0,19.184955,0,0,0,0,,0
954893fa-febf-11ec-ac44-0242ac1c0002,Female,1,1,1,short-term,email,0,114.40255245607881,6696.09401595197,19.450611582795432,57.613305642043855,38.473,1,1,0,0,discount,1
954da66a-febf-11ec-ac44-0242ac1c0002,Male,71,1,0,long-term,automatic transfer,2,129.45067614519934,0.0,22.007079511130147,0.0,25.786821749407913,0,0,0,0,,0
955a7c00-febf-11ec-ac44-0242ac1c0002,Male,24,0,1,long-term,automatic transfer,3,0.0,1612.362119365228,0.0,24.52491852717074,40.814581705144796,0,0,0,0,,0
9553f574-febf-11ec-ac44-0242ac1c0002,Female,64,1,0,long-term,automatic transfer,1,123.0683492470098,0.0,20.922494990833528,0.0,19.7019181748033,0,0,0,0,discount,0
954b25b6-febf-11ec-ac44-0242ac1c0002,Male,10,1,1,short-term,automatic transfer,0,123.37943168015501,4835.645740338554,20.974881377071142,60.90029449676595,77.51661931832666,1,0,1,0,,1
95526466-febf-11ec-ac44-0242ac1c0002,Male,66,0,1,long-term,automatic transfer,2,0.0,7897.169355932665,0.0,45.70533314720407,79.89971014314574,0,0,0,0,,0
954d494a-febf-11ec-ac44-0242ac1c0002,Male,71,0,1,long-term,mail,2,0.0,4540.849335649556,0.0,52.410665033338084,60.556373512778706,0,0,0,0,,0
95521c72-febf-11ec-ac44-0242ac1c0002,Male,18,0,1,short-term,automatic transfer,2,0.0,2304.8462409177946,0.0,22.540485307151748,40.12786822945302,0,0,0,0,,0
9558edfe-febf-11ec-ac44-0242ac1c0002,Male,57,1,0,long-term,automatic transfer,1,123.8473412560177,0.0,21.05610704604498,0.0,18.783317897571706,0,0,0,0,,0
955b38fc-febf-11ec-ac44-0242ac1c0002,Female,51,1,0,long-term,automatic transfer,3,130.20493302368166,0.0,22.135563045343442,0.0,23.88439137182892,0,0,0,0,,0
9549ddf0-febf-11ec-ac44-0242ac1c0002,Female,2,1,1,short-term,email,1,116.52946769956377,3057.520330160217,19.81492192457318,38.81253809228911,34.63599881421942,1,0,1,0,,1
95534c28-febf-11ec-ac44-0242ac1c0002,Female,3,1,1,short-term,automatic transfer,0,115.18539121814243,5605.571749562054,19.58176625169468,66.50617955395208,64.9018,1,1,0,0,,1
954a684c-febf-11ec-ac44-0242ac1c0002,Female,45,1,1,long-term,mail,2,115.11178126074662,11149.770753604063,19.570319547047568,80.38191768183786,99.93278456623426,0,0,0,0,,0
